744,Chinese Citizens Observe 25-Year Moment Of Silence For Tiananmen Square Massacre
745,"Maya Angelou, Poet, Author, Civil Rights Activist, AndHoly CowTony AwardNominated Actress, College Professor, Magazine Editor, Streetcar ConductorReally? Streetcar Conductor? WowCalypso Singer, Nightclub Performer, And Foreign Journalist, Dead At 86"
746,Picassos Guernica Triples In Value After Being Autographed By The 1994 New York Rangers
747,Pro-Life Demonstrator Clearly Using Image Of Subway Chicken Enchilada Melt On Anti-Abortion Poster
748,"Michelle Obama, Hillary Clinton, Barbara Bush Hit D.C. Bar Scene For First Ladies Night Specials"
749,Chorus To Juke Box Hero Playing On Repeat In Monks Bowed Head
750,Masochistic Toilet Craving Hot Piss
751,Sexual Predator Gets Tenure
752,Dog Held Against Will Inside Skype Window
753,Empire State Building Reopens Spire To Visitors
754,Stephen Breyer Sets Supreme Court Record For Most Gavels In Mouth
755,Trojan Unveils New 3-Piece Formal Condoms
756,Military Drone Takes Advantage Of GI Bill Education Benefits
757,New Program Provides Depressed Americans With Suicide Assistance Dogs
758,Sick Fucks Line Up To Gape At Dead Body
759,Grotesque Child Born With Only 99% Normal Human DNA
760,Last Civil War Tortoise Dies
761,Study: This Descended From Wolves
762,Beijing Air Solidifies
763,New Teen Trend Walking Wet And Nude Couldnt Have Caught On At Worse Time
764,Pizza Hut Unveils New Cheese-Stuffed Delivery Boy
765,U.S. Continues Dependence On Foreign Toil
766,Barbershop Pole Finally Runs Out
767,People In Healthcare.gov Stock Photos Now Visibly Panicking
768,Johnson & Johnson Introduces New Leave-In Q-Tips
769,Proposed Immigration Law Calls For U.S. To Shut Down Border Slide
770,Space Under Boardroom Table A Complex Web Of Feet Massaging Various Genitals
771,Person Of Interest Gets Away From George Zimmerman
772,2014 Olympics To Be Held In 19th Century
773,Gorilla Won't Stop Saying 'Gorilla' In Sign Language
774,Nation Stunned As Man Buys Newspaper
775,Its Shark Week!
776,Outline Of Inhaler Clearly Visible In Comic-Con Attendees Lycra Bodysuit
777,30-Year-Old NES Still Wasting Life Playing Video Games
778,New Tandem Mobility Scooter Released
779,"Report: 1 In 5 Air Ducts Contains Person Looking, Listening In On You"
780,8-Year-Old Boy Surprises Marine Dad During Firefight In Afghanistan
781,Wildfires Force Colorado To Airlift Rocky Mountains To Safety
782,James Holmes Shows Up To Court Wearing Glasses With Eyeballs Dangling Out On Springs
783,Empire State Building Ultimately Supports NSA Spying Measures
784,Shower Head Snarls Like Vicious Jungle Cat Before Turning On
785,Dzhokhar Tsarnaev Courtside At Pacers-Heat Game
786,Kid Honors Grandpa's Memory With Solemn Cannonball
787,"2"" x 2"" Vegetarian Section Granted On Backyard Grill"
788,Everyone In Motorcycle Gang Jewish
789,Kevin Bacon Talking About His Band Approved As Prescription Sedative
790,Nation Breathes Sigh Of Continuing Unease
791,Guy On Roof Starting To Think He Might Get Away With It
792,KFC Introduces New Boneless CEO
793,Speculation On Name Of Royal Baby Ends
794,War Criminal A Grandpa
795,Margaret Thatcher's Ashes Scattered Over Free Market
796,Man's Ear Violently Contorted In Earphone's Vice Grip
797,Bear Emerges From Hibernation Refreshed And Ready To Kill
798,Businessman Does His Work Lying On Bed Like Schoolgirl
799,"Bengal Tigers Habitat Down To Studio Apartment In Jaipur, India"
800,"FAA Installs 36,000-Foot-Tall Air Traffic Lights"
801,End Of Soup Season Cant Come Soon Enough For Oft-Burned Tongue
802,NASA Designers Release Flirty New Space Skirt
803,Cancer Topples Chavez In Bloodless Coup
804,"Pope Benedict Leaves Church In Helicopter With LeBron James, Paul Feig For Some Reason"
805,Russian Man Just Pretending Meteor Shower The Reason He's Bleeding From Face
806,"President, Cabinet Move Into New Open Plan Offices"
807,Double Amputee Proves He Is Capable Of Anything
808,SeaWorld Unveils New 20 Whales Stuffed In Pool Show
809,Grounded Plane Makes Snow Angel On Tarmac
810,Drone That Destroyed Wrong Target Casually Flying Away Like Nothing Even Happened
811,Study Exposes Risks Of Conducting Research While Driving
812,Michelle Obama Not So Keen On President's New Bangs
813,Annual Teeth Cleaning Reveals Three Previously Unnoticed Rows Of Teeth
814,Treasure Hunters Discover Wreck Of 18th-Century Carnival Cruise Ship
815,McDonald's Prints Calorie Count Right Onto Meat
816,"'Just Illegalize Us Already,' Nation's Assault Weapons Beg"
817,Tokyo Adds 100-Story Toadstool To Skyline
818,Supreme Court To Hear Cases Determining Whether Human Beings Deserve Equal Rights
819,Powerball Super Fans Camping Out Before The Big Drawing Dressed Up As Their Favorite Numbers
820,Garrison Keillor Fully Deflates After Massive Sigh
821,Regal Cinemas Suddenly Realizes Its Been Playing 'Love And Other Drugs' For Two Years
822,Hot Puerto Rican Scientist Sweeps Latin Nobel Prize Awards
823,Israel Calls For Increase In U.S. Taxes To Fund Attacks On Gaza
824,President-Elect Edwards Seen Entering Chinatown Massage Parlor
825,Bored U.S. Postmaster General Creates Beard From Stamps During Meeting
826,Gluten-Free Pancake Mix Just A Bag Of Sand
827,Man Throws Money At Problem
828,Kangaroo Decides He'll Get There Faster By Just Running
829,Outfit Just Screams Police Officer
830,"Box Of Old Playboys Found, Good Ones Too"
831,David Blaine Stunt To Push Public's Endurance To Limit
832,Area Man Hurt
833,Botanists Discover Trees Are All Slowly Trying To Strangle Each Other
834,Romney Still In Hot Water After Reading GOP Platform Verbatim
835,Area Man Crawling On Ground Like Pig To Plug Macbook Power Cord Behind Desk
836,"White House Officials Confirm Malia Obama Now Seven Feet, Nine Inches Tall"
837,Google's 9/11 Homepage Design Stirs Controversy
838,Man Halfway Down Giant Water Slide Remembers Today 9/11
839,Travel Mug Regales Other Mugs With Stories From Road
840,Apple Unveils Much-Anticipated iPhone 4SE
841,Woman Knew Ever Since Age 40 She Didn't Want Children
842,Male Marsh Wren Chirping His Balls Off To Attract Mate
843,Child On First Day At Refugee Camp Misses Dead Parents
844,New Sympathetic Alarm Clock Just Lets You Sleep
845,College Roommates Surprised To Find Dorm Room Has One King-Size Bed
846,Neil Armstrong Becomes 115 Billionth Man To Die On Earth
847,Putin Learns Putin Behind Plot to Assassinate Putin
848,Everyone Unaware How Much Freshman Doing Keg Stand Secretly Misses His Parents
849,Nation's Women Not As Crazy About Bryan Gosling
850,Full Unsliced Lemon Makes Glass Of Water Particularly Refreshing
851,Arianna Huffington Has Webcam Implanted In Forehead
852,Nipple Of Babys Bottle Pierced For Authenticity
853,Obama Up Early Cooking Breakfast In One Of Michelle's Extra Long T-Shirts
854,<i>Cosmopolitan</i> Releases 5 Sexy Helen Gurley Brown Obituaries To Drive Your Man Wild
855,Sears Extremists Fly Plane Into Willis Tower
856,Single Fat Kid Takes 50 Years Off Jungle Gym's Life
857,Last Person To Voluntarily Write Essay Dies
858,Curly Fry Inventor Strikes Out With Curly Veal
859,"After A String Of Accidents, U-Haul Announces Closure Of Aircraft Division"
860,London Opening Ceremonies End With Traditional Lighting Of Olympic Stadium
861,Queen Elizabeth To Think Mainly About Her Approaching Death Throughout Olympics Ceremony
862,Fucking Oasis To Probably Be Worked Into Olympics Opening Ceremony
863,Michelle Obama Powers Through Another Day Of Doing Half-Assed Jumping Jacks In Middle School Gym
864,Sean Hannity Unable To Stop Smiling While Talking About Shooting Death Of Black Teen
865,2012 Marvel Handbook Casually Reveals Peter Parker Uncircumcised
866,95 Killed In Rush For Free Flames In Nigerian Tanker Fire
867,Washington Monument Set Up On Blind Date With Eiffel Tower
868,"Fear Of Being Alone, Ticking Biological Clock Wed In Beautiful Outdoor Ceremony"
869,Smitten Foot Fetishist Thinking These May Be The Two
870,Group Of Hunky Cardinals Appeal To Pope To Relax Celibacy Requirement
871,LAPD Going About Day In Uncomfortable Silence
872,"Following Ray Bradbury's Death, Thousands Of People Buy Kindle Version Of Book About Demise Of Paper Books"
873,Severe Allergic Reaction Causes Florida To Swell Up To Twice Normal Size
874,Diamond Jubilee Marred By Drunken Queen Elizabeth II Encouraging Guests To Fuck
875,New Poultry Stripe Gum Hardly Tastes Like Goose After Chewing For One Minute
876,It Easy To Tell What Area Man Will Look Like As Skeleton
877,"Following Death Of Adam Yauch, Grieving China Frees Tibet"
878,Pekingese Really Letting Self Go Since Winning Westminster
879,Eric Cantor Tossed By Bucking Mitch McConnell During Congressional Rodeo
880,Man With Nice Eyes Blown
881,Neil deGrasse Tyson Lets Slip That He's Been To Mars
882,Owner By Far Creepiest Man In Bar
883,Area Woman Loses Respect Earned Since Last St. Patrick's Day
884,5-Year-Old Wants To Be Overworked Haitian Nanny When He Grows Up
885,Semester At Sea Students Steal Anchor For Dorm Room
886,Suave Releases New 20-Year Leave-In Conditioner
887,Palm Tree Fires Off Warning Coconut
888,Biden Pins Up Guitar Lesson Flyers On White House Bulletin Board
889,Arizona Iced Tea Unveils New 4-Foot-Tall Cans
890,Feds Break Up Brutal Las Vegas Man-Fighting Ring
891,Those We Lost In 2011
892,"Fumbling, Inarticulate Obituary Writer Somehow Losing Debate To Christopher Hitchens"
893,NASA Acquires Moon For Kennedy Space Center Exhibit
894,"Teen Zebra Doesn't Give A Shit How Much You Honk, He's Not Getting Out Of Road"
895,Security Guards Chase Naked USA Fan Around White House
896,Sun Dreading Rising Today
897,Treasury Department Releases New 'Monsters Of The Silver Screen' $20 Bill
898,Flying Squirrel Loves It Every Time
899,Man Receives First Baboon-Face Transplant
900,Vengeance-Minded Glacier Just Biding Time Until Next Ice Age
901,Burger King Introduces New Healthy Deep-Steamed French Fries
902,Toy Prepares Child To One Day Pull Around Real Telephone On Wheels
903,Aide Interrupts Event To Inform Bush About 10th Anniversary Of 9/11
904,Charmin Introduces New Disposable Toilet Paper
905,Kamikaze Swimmers Finally Reach Pearl Harbor
906,Cackling Warren Buffett Burns Entire Fortune In Front Of Nation
907,Botanist Holding Up Entire Salad Bar
908,Nancy Grace Seen In Graveyard Sucking Marrow From Caylee Anthony's Bones
909,Look At It: It's Goddamn Beautiful
910,Samuel Adams Apologizes For 'Boston Sucks' Pilsner
911,Helicopter Mating Season Begins
912,Alan Rickman Ends Pizza Delivery Order With Ominous 'So Be It'
913,Satellite Frantically Trying To Bounce Signal To Swearing Man's Phone
914,Vatican Canonizes John Paul II As Patron Saint Of Ignoring Problem Until You Die
915,Violent Death Of Human Being Terrific News For Once
916,Small Town Girl Makes Good Porn
917,Velociraptor From 'Jurassic Park' Dies
918,Millionaire Pays For Breast Implants For Rolls Royce Hood Ornament
919,Microsoft Word Now Includes Squiggly Blue Line To Alert Writer When Word Is Too Advanced For Mainstream Audience
920,Silvio Berlusconi Gets Penis Stuck In Wine Bottle Stuck In Prostitute
921,Anteater To Lay Off The Fire Ants For Awhile
922,"Gerber Recalls 60,000 Jars Of Baby Poison"
923,Variety Of Unsustainable Business Models Make Up Extremely Hip Neighborhood
924,Aging Airliner Flies Out To Sea To Die
925,Anarchy Symbol Updated To Appeal To Today's Teens
926,Report: Smart Car Terrible For Doughnuts
927,Burmese Python Just As Freaked Out That Its Swallowing Entire Toddler
928,Completely Out-Of-Control Cell Phone Nearly Vibrates Itself Off Table
929,Report: States Quietly Raising Speed Limits Near Failing Schools
930,14-Year Anniversary Of 'Crash Bandicoot' Passes By Largely Unnoticed
931,Dominos Surprises Customer With Nice Steak Dinner
932,New McDonald's Sandwich Offers Free Wi-Fi
933,Banking Reform Measure Prevents Chick-Fil-A From Calling Itself A Bank
934,Panicked Keynote Speaker Suddenly Cant Remember What Future Of Innovation Is
935,Colorado Wildfire Spreads To Moon
936,Bad-Ass Engagement Ring Also Tells The Time And Temperature
937,Only Way BASE Jumper Can Get Thrill These Days Is By Jumping Tandem With Endangered Species
938,NASA Inadvertently Launches Unmanned Space Shuttle
939,Sudanese Elephant Trying To Forget
940,Superhero Never Around When Mild-Mannered Journalist David Brooks Is
941,Spy Drone Struggling To Assimilate Back Into Civilian Life
942,Alligator Cant Stop Thinking About Delicious Swan From Last Week
943,Everything Thats Wrong With Business In America Given Promotion
944,Philly Cheesesteak Either Perfect or Disgusting
945,No One Able To Tell Clam Just Had Stroke
946,Arizona High Schools To Now Teach Spanish Entirely In English
947,Heroic Goldfish Given Viking Flushing
948,Animals Keeping Impending Earthquake To Selves
949,Gulf Of Mexico Inducted Into OPEC
950,Hang-Glider Gang Terrorizes Elderly Hot-Air-Ballooning Couple
951,Tony Blair Apparently Not British Prime Minister Anymore
952,Justice Stevens Retires To Spend More Time Dying In Front Of Family
953,Millions Of Shrimp Airlifted From Oil Spill Disaster Zone
954,Sierra Club Withdraws Support Of Controversial Fern
955,Spy Drone Taken Out Of Service After Returning With Creepy Photos Of Insurgents Changing
956,Bausch & Lomb Introduces Line Of Aviator Contacts
957,Toenails Regenerating
958,Study: Universe Actually Shrunk By About 19 Inches Last Year
959,Exhibitionist Zoo Elephants Waiting For Crowd To Gather Before Screwing
960,Meat Industry Introduces New Easy-Tear Perforated Beef
961,Papal Infallibility Invoked To Allow Scrabble Word
962,Drake's Introduces New Yodel Bandolier
963,Bandai Recalls Lady Gaga
964,Nesting Sea Turtle Escorted From Private Beach
965,Red Lobster Introduces New Mechanical Jumbo Shrimp Ride
966,Three-Year-Old Gets Carried Away
967,Tan Asshole Still On Island Time
968,Old Dryer Abandoned By Train Tracks Now A Vital Part Of Ecosystem
969,White Castle Crave Case Handcuffed To Wrist
970,Redwood Tree Completes 300-Year Plan To Lean Slightly To Left
971,Corporate Merger Renders Thousands Of Coffee Mugs Obsolete
972,CNBC Cameraman Cant Believe Hes Filming Another Blog Off A Computer Monitor
973,Stevie Nicks Dancing Alone On Beach Under Full Moon
974,Vespa Corporation Enchants Another Slight Little Man-Child
975,Japanese Businessman Found Hiding On Golf Course Thinks Mid-'80s Economic Boom Still Going On
976,Unstoppable Killing Machine Out Of Toner
977,Fly On Wall Cant Believe They're Restructuring Entire West Coast Division
978,Jealous GPS Clearly Wants Man To Back Over Wife
979,Tire Salesman To Hit Them With A Little Razzle-Dazzle
980,Free-Range Chicken Makes It To Bolivia
981,Small-Town Sheriff Has Actually Killed Surprising Amount Of People
982,Jostens Unveils New Engagement Rings For Pregnant High-Schoolers
983,"Ruthless, Powerful CEO Has Become Very Thing He Loves Most"
984,Scientists Discover Portal To Outside World
985,Ball Park Franks Introduces New Foot-Wide Hotdogs
986,Larva Acting Like It Knows Everything About Chewing Leaves
987,Megan Fox Daydreaming About Megan Fox Naked
988,Clear American Sky A Constant Reminder Of Industrial Inferiority
989,Seattles Space Needle Blasts Off After Collecting Enough Rain For Home Planet
990,Dye Pack Foils Art Thief
991,New Film Only Stars One Eddie Murphy
992,Bored Predator Drone Pumps A Few Rounds Into Mountain Goat
993,Tick Happy Where He Is
994,Man Escapes Eritrean Civil War To Clean Martini Puke From Back Of Taxi
995,"Unusually Level-Headed, Charismatic Lichen Species Named After Obama"
996,Area Bird Creeped Out By Bird Watcher
997,"Boeing Unveils 40,000-Foot Emergency Slide"
998,Heroic Pickles Holding Lid Shut From Inside
999,Red Lobster Offers New 'Top Hat Full Of Shrimp' To Attract Wealthier Customers
1000,Whole Foods Transforms Another Ordinary Vegetable Into Status Symbol
1001,Somali Pirates Tow Guy With Stalled Jet Ski
1002,Captain Asks Stranger To Keep Eye On Destroyer While He Runs To Bathroom
1003,Nobody Touching Punch At CIA Christmas Party
1004,Unemployed Man Photoshops Self Into Former Companys Staff Photo
1005,Offbeat Squirrel In Park Garnering Cult Following
1006,Hot Girls Number Lingered On
1007,Big Ben Set 15 Minutes Ahead To Give London A Little Extra Time In The Morning
1008,Closed-Door Meeting To Determine Future Of Honey-Roasted Peanuts
1009,"Government Bails Out Dow Jones With 10,000 Points"
1010,That Cheesecake Sitting On The Table: What If It Accidentally Fell Into Your Mouth?
1011,Crumpled-Up Potato Chip Bag Spotted In Bathroom Trash Can
1012,"ATM Flees To Mexico With $50,000"
1013,Unmanned Military Drone Briefly Grasps Senselessness Of War
1014,King Of Comedys Death Ignites 100-Year War For Throne
1015,Area Russian To Hug You
1016,Troop Leader Awards Boy Scout With 'Tried To Save Best Friend' Badge
1017,Infants Piling Up At Orphanages Old Address
1018,Desperate 'Time' Magazine Announces 'Man Of June'
1019,Cheering Gets Slightly Less Loud After Obamas Call For Community Service
1020,Aftershock A Real 'Fuck You' To Earthquake Victims
1021,New Stamp Honors 41-Cent Stamp
1022,Restaurant Fires Pizza-Delivery Dog
1023,Grieving Couple Finds Different Ways To Use Stroller
1024,Miley Cyrus Apologizes For Breasts
1025,Dead Deer By Side Of Road Covered In Graffiti
1026,Hypothetical Multi-Ethnic Customer Base Smiles Down From HMO Billboard
1027,Novelty Pencil Worn Down To The Nub
1028,Michelangelo's <i>David</i> Updated
1029,Dunkin' Donuts/Baskin Robbins/Pizza Hut/Taco Bell/Long John Silver's Opens
1030,Samsonite Releases New Roller Wallet
1031,Dog Breeders Unveil New Mastiffeagle
1032,Empty Beer Bottle Released Into Wild
1033,Foot-Long Hoagie Used As Ruler
1034,Area Man A Little Too Old To Have Obama Fever
1035,Final German U-Boat Surrenders To Allied Powers
1036,Triumph Of Human Engineering Slept Through
1037,Baby Jesus Stolen From Live Nativity
1038,Excercise Ball All The Way Over There
1039,Grown Man Enjoys Duping Children
1040,Morning After Morning After Pill Re-Impregnates Guilt-Ridden Women
1041,Sci-Fi Geek Only Hangs Out With Models
1042,India Holds 5K Stampede For Charity
1043,Iggy Pop Only One Allowed In Grocery Store Shirtless
1044,KFC Releases New Family-Size Nugget
1045,Hanes Unveils W-Neck T-Shirt
1046,"Vicious, Man-Eating Carnivores On Decline In Arctic"
1047,Vagina Medicine Left Out Where Anyone Can See It
1048,Japanese Prime Minister Resigns To Seek Revenge On Man Who Killed His Family
1049,Pants Attempt To Convey What Owner Can't
1050,"NASA Launches Probe To Find, Destroy Earth-Like Planet"
1051,Groom Not About To Let Some 6-Year-Old Dance With His Bride
1052,Real-Life Scene Filled With Product Placement
1053,Picture Of iPhone Used As iPhone Wallpaper
1054,Liability Waiver Carefully Lowered Into Mine Shaft
1055,News Van Driver Sick Of Helping Anchors Move
1056,Grandma Can Still Feel Draft
1057,Bluetooth Headset Worn Throughout Date
1058,Unconsciousness Faked To Make Anesthesiologist Feel Better
1059,"4-Year-Old's Idea Of Barbie, Ken Marriage Involves Lots Of Head Collisions"
1060,Tai Chi Practitioner Really Slowly Dislocates Knee
1061,Lost Gondolier In Middle Of Adriatic Sea
1062,Jeremy Piven Outraged Microsoft Word Doesn't Recognize His Name
1063,Dept. Of Homeland Security Introduces DHS For Men
1064,Area Man Good For The Economy
1065,Trail Of Lawn-Mower Assassin Still Fresh
1066,Ohio State Uses T-Shirt Blaster To Pass Out Diplomas
1067,John Goodman's Mouth Obviously Full During Dunkin' Donuts Voice-Over
1068,Teen Parents Skip Prom
1069,Pizza Hut's New Pizza Lover's Pizza Topped With Smaller Pizzas
1070,Goldfish Teetering On Edge Of Sanity
1071,Caricaturist's Self-Portrait Extremely Forgiving
1072,Air Traffic Controller Likes Pattern He Has Going
1073,Signature Dominates Sympathy Card
1074,Fatal School Bus Crash Cements BFF Status
1075,<i>Scarface</i> Onesie Social Worker's First Tip-Off
1076,Staples Adds 'Staff Picks' Section
1077,7-Year-Old Transfers Friend's Obituary Onto Silly Putty For Posterity
1078,Dying Baboon Pretty Low On Heart-Transplant List
1079,Depressed Wolf Blitzer Locks Self In Situation Room
1080,Wrong Font Chosen For Gravestone
1081,"Castro Leaves Hospital Two Years Younger, Four Inches Taller"
1082,McDonald's Birthday Party To Be Happiest Time In Child's Life
1083,WebMD Doesn't Know How To Tell You This
1084,Road Sign Over-Explains Highway's Dangers
1085,Breakup Letter Taped To Baby
1086,Local Building Too Wheelchair-Friendly
1087,Panasonic Introduces Portable 500-Disc Changer To Compete Against iPod
1088,That Chinese Girl In Office: 'I Am Not Chinese'
1089,Fat Kid Just Wants To Watch You Guys Play
1090,Afghan Warlord Takes Anderson Cooper As 43rd Wife
1091,Yin Making Inroads On Yang
1092,Skywriter Trailed By Skyeditor
1093,Body Donated To Religion
1094,Raffle Ticket Stared At With Increasing Disgust
1095,Airport Security Pig Finds Concealed Truffles
1096,Area Photo 201 Students All Take Pictures Of Same Homeless Guy
1097,Student Fills In New Essay Portion Of SAT With All C's
1098,Jaws Of Death Used To Stuff Woman Into Burning Car
1099,Rich Thrill-Seeker Takes The Bus
1100,Carbon-Monoxide Detector With Snooze Button Recalled
1101,Two-Thirds Of High- School Marching Band Just Pretending To Play
1102,Video-Game Character Feeling Healthier After Eating Turkey Leg Off Ground
1103,Rolling Stones Kick Off 'Sing Our Songs For Us' Tour
1104,Jogger Thinks He Looks Great
1105,Intel Unveils Oversized Novelty Processor
1106,Kenny Chesney Also Poor Man's Kenny Chesney
1107,Promotional Pen Covered In Deadly Virus
1108,FBI Agents Cover Blown By Own Jacket
1109,Kitten Thinks Of Nothing But Murder All Day
1110,Raving Maniac Just Saying What Everyone Wants To Hear
1111,Hasbro Concedes World Not Ready For Rubiks Chicken
1112,Commuter Playing Some Sort Of Alphabet Sudoku
1113,Visit To Google Earth Reveals House Is On Fire
1114,Child Soldier Promoted To Child Private 1st Class
1115,Bush Arrives At Caribbean Summit Aboard Catamaran One
1116,Microwave Used As Alarm Clock
1117,Secretarian Violence Claims Lives Of Three Receptionists
1118,Area Mom: 'I Finally Learned Computers'
1119,Inner-City Prodigy Earns GED At Age 11
1120,Nations Grandmothers Swept Up In Textile-Messaging Craze
1121,"MetLife, Goodyear Tragically Merge"
1122,Cigarette Tax Hike To Pay For Iraq War
1123,Local Band Attempts To Track Down Mysterious Visitor To Its Website
1124,"Kofi Annan Places 4,000-Pound Wreath On Mass Grave"
1125,Bill Cosby Announces Dates For U.S. College Commencement Tour
1126,Universal Remote Latest Step In Area Man's Plan For Total Living Room Domination
1127,Sniper School Gets To Have Class On Roof Today
1128,Fridge Magnet Pushed To Limits
1129,Chained Pen Yearns To Visit Rest Of Bank
1130,Controversial Christian Faction Believes Jesus Was Nailed To Two Parallel Pieces Of Wood
1131,New Numeric Boggle Challenges Players To Find Integers
1132,Hanes Introduces New No-Way Panties
1133,World's Most Advanced Yo-Yo Doesn't Need You
1134,Pet's Death Text Messaged
1135,If Hamster Only Knew What Happened To Last Hamster
1136,Conjoined Twins Separated At Birth Reunited In Freak Accident
1137,Philippine Mud Wins In Landslide
1138,Children's Hospital Charity Dependent On Teri Hatcher's Knowledge Of British Parliament
1139,Giant Bass Hates Having Picture Taken
1140,Betty Friedan Honored With Second-Class Postage Stamp
1141,Subwoofer Worth The Horrible Credit Rating
1142,"Bumble Bee Tuna Celebrates 10,000th Supermarket Circular Cover"
1143,Casual Friday Claims Lives Of 13 Nuclear-Waste-Disposal Technicians
1144,Suicide Bomber Reacts Poorly To Surprise Birthday Party
1145,Surviving Miner Ordered Back To Work
1146,Cosmopolitan Offers 15 Tips For Fattening Up For Winter
1147,Hunter S. Thompson Shoots Mouth Off One Last Time
1148,8-Year-Old Allowed To Stay Up Late To Watch Johnny Carson's Funeral
1149,Gene Wilder's Career In Ruins Following Death of Richard Pryor
1150,Sole Surviving Bridge Club Member Didn't Want To Win Like This
1151,Man On Horse Hates City
1152,Golden Years Spent In Brass Urn
1153,Motivational Poster Inspires 264 Layoffs
1154,Silicon Breast Implants Perform Millions Of Calculations Per Second
1155,Unregistered Sex Offender Notifies Neighbors In His Own Way
1156,"Actually, Suicide Not The Easy Way Out For Area Quadriplegic"
1157,Local Bull Dreams Of Traveling To Spain For Running Of The Bulls
1158,<i>Scientific American</i> Somehow Makes Woman Feel Bad About Her Body
1159,KFC Introduces New Bird-Flu Dipping Vaccine
1160,Chicago's Shedd Aquarium Admits Panda Exhibit A Ghastly Mistake
1161,SuicideGirls.com Put On 24-Hour Watch
1162,Yeti Releases Abdominable Crunch Workout Video
1163,Mega-Churchgoer Hopes To Appear Devout On Jumbotron
1164,Teens: Are They Laughing At You?
1165,Astronomers Discover Extremely Graphic Galaxy
1166,Third-Grade Slumber Party A Snakepit Of Machiavellian Alliances
1167,Cat Likes It Doggy Style
1168,Smokers At Party Only Ones To Make It To Fire Escape In Time
1169,Local Building Accessible To Only The Strongest Of The Handicapped
1170,Carhartt Introduces Rugged Work Thong
1171,"World's Fattest Town Makes, Consumes World's Largest Mozzarella Stick"
1172,Immune-Deficient Realtor Forced To Spend Entire Life In Housing Bubble
1173,Area Man Does His Best Thinking On His ATV
1174,Christian Science Pharmacist Refuses To Fill Any Prescription
1175,New Planet Discovered 400 Light Years Away From Public's Interest
1176,Perfect Gift For Boring Asshole Found At Crate & Barrel
1177,Dog Befriends Roomba
1178,Po' Boy $12
1179,New Distressed Jeans Feature Broken-In Cameltoe
1180,"Disgruntled Bolton Shoots 17 UN Delegates, Self"
1181,Loser Hiding Behind Winning Smile
1182,UN Quietly Pushed Into East River
1183,"War On String May Be Unwinnable, Says Cat General"
1184,Terri Schiavo's Corpse Blown Away By Hurricane
1185,Which Jackson Will Dominate Next Year's Headlines?
1186,Water Pistol Fired Using Sideways Gangsta Grip
1187,"Suburban Family Invests Hopes, Dreams In Gas Grill"
1188,Mason-Dixon Line Renamed IHOP-Waffle House Line
1189,That Same Guy With The Glasses At Every Rock Show
1190,MedicAlert Bracelet Iced Out
1191,New Lawn-Care Product Makes Neighbor's Lawn Less Green
1192,"Enchanted By Own Innocence, Michael Jackson Molests Self"
1193,PETA Complains As Revised SAT Tested On Chimpanzees
1194,Nitroglycerin Chex Gingerly Pulled From Shelves
1195,CEO Sad Nobody Noticed New Tie
1196,Atari Releases Updated <i>Adventure</i> Video Game
1197,Bush Caught In One Of His Own Terror Traps
1198,Millions Of Plants Sent From Nation's Garden Departments To Their Deaths
1199,San Francisco Photographer Shits Out Another Bridge Photo
1200,Democratic Senator Strides Down Corridors Of Powerlessness
1201,Katie Couric Flirts With Cardinal On Air
1202,Beaver Can't Wait To Get Started On Dam
1203,Office Manager Forced To Resort To Unfriendly Reminders
1204,Dreamcatcher On Rearview Mirror Protects Sleeping Driver
1205,DEA Seizes Half-Built Suspension Bridge From Bogot To Miami
1206,Inside: Spring Fashions So Glamorous You'll Practically Shit Yourself
1207,Slowly Rotating Pie A Metaphor For Trucker's Failing Marriage
1208,Pope's Renal System Proves Fallible
1209,Briefcase Full Of Porn
1210,Scientists Isolate Gene Simmons
1211,Yet Another Media-Savvy Ex-Hostage Delights TV-News Producers
1212,Bush Followed Everywhere By Line Of Baby Ducks
1213,Hot Rock-And-Roll Chick Totally Married
1214,CNN Accused Of Ignoring Certain Issues On <i>Anderson Cooper 340</i>
1215,New Macrowave Can Defrost A Roast In 72 Hours
1216,Spider-Man Mask Spices Up Blind Date
1217,Hero Soldier Receives Presidential Thumbs-Up Award
1218,Homosexual Dolphin Has Highly Developed Sense Of Gay-Nar
1219,Guy In Rome Does As The Tourists Do
1220,Frederick's Of Anchorage Debuts Crotchless Long Underwear
1221,Amazing 'Human Fly' Lives Off Diet Of Garbage
1222,Technophile Has Coolest Junk Drawer Ever
1223,Hilary Duff's Number-One Fan Tasered
1224,Tsunami Death Toll Rises To 36 Americans
1225,Porch Ceded To Bats
1226,Fruit Of Islam Cause Man To Soil Fruit Of Looms
1227,Will Smith: The Black Man Everyone At Work Can Agree On
1228,"Old Bastard, Dirty Bastard, Dirty Old Bastard, Ol Dirty Bastard"
1229,Non-Priest Arrested On Charges Of Child Molestation
1230,Data-Entry Clerk Reapplies Carmex At 17-Minute Intervals
1231,Pier 1 Issues Formal Apology For Rattan Death March
1232,44 Suspicious Packages Detonated Under White House Christmas Tree
1233,Gold Bond Spokesman Grudgingly Admits It Makes Your Balls Tingle
1234,"Rommel, Hummel Dominate Parents' Christmas List"
1235,Bollywood Remake Of <i>Fahrenheit 9/11</i> Criticizes Bush Administration Through Show-Stopping Musical Numbers
1236,Pet Winterized
1237,Graffiti Artist No Longer Putting His Heart In It
1238,Zell Miller Named First Secretary Of Offense
